date,league,home_team,away_team,bet_on,model_prob,edge,decimal_odds,ev,stake,won,profit,bankroll
2025-03-01,ENG_CHAMP,Stoke,Watford,D,0.5397,0.2534,3.3,0.7811,7.234423264257589e+20,True,1.6639173507792453e+21,1.6132763879294422e+22
2025-03-01,ENG_CHAMP,QPR,Sheffield United,A,0.6625,0.2704,2.4,0.5901,8.066381939647211e+20,True,1.1292934715506094e+21,1.7262057350845031e+22
2025-03-01,LA_LIGA,Ath Madrid,Ath Bilbao,H,0.6205,0.1565,2.05,0.2721,8.631028675422517e+20,True,9.062580109193641e+20,1.8168315361764395e+22
2025-03-01,ENG_CHAMP,Middlesbrough,Derby,H,0.7159,0.1472,1.65,0.1813,9.084157680882197e+20,True,5.904702492573427e+20,1.8758785611021737e+22
2025-03-02,LIGUE_1,Montpellier,Rennes,A,0.6451,0.1942,2.1,0.3547,9.379392805510869e+20,True,1.0317332086061957e+21,1.9790518819627934e+22
2025-03-02,LIGUE_1,Auxerre,Strasbourg,A,0.5557,0.1752,2.5,0.3893,9.895259409813968e+20,True,1.4842889114720951e+21,2.127480773110003e+22
2025-03-02,LIGUE_1,Marseille,Nantes,H,0.9024,0.2267,1.4,0.2634,1.0637403865550016e+21,True,4.2549615462200056e+20,2.170030388572203e+22
2025-03-02,LIGUE_1,Lyon,Brest,H,0.6282,0.0526,1.65,0.0366,3.052413334759149e+20,True,1.9840686675934465e+20,2.1898710752481375e+22
2025-03-02,LIGUE_1,Angers,Toulouse,A,0.6385,0.2337,2.35,0.5005,1.0949355376240688e+21,True,1.478162975792493e+21,2.337687372827387e+22
2025-03-02,SERIE_A,Roma,Como,H,0.5557,0.0524,1.87,0.0391,2.6295524887619872e+20,True,2.287710665222929e+20,2.3605644794796163e+22
2025-03-02,SERIE_A,Monza,Torino,A,0.7491,0.2652,1.95,0.4607,1.1802822397398082e+21,True,1.1212681277528177e+21,2.472691292254898e+22
2025-03-02,LA_LIGA,Leganes,Getafe,H,0.5113,0.2054,3.1,0.5851,1.236345646127449e+21,True,2.5963258568676433e+21,2.7323238779416622e+22
2025-03-02,LA_LIGA,Barcelona,Sociedad,H,0.8187,0.0621,1.25,0.0234,6.401815777159989e+20,True,1.6004539442899973e+20,2.748328417384562e+22
2025-03-02,LA_LIGA,Mallorca,Alaves,D,0.7107,0.4043,3.1,1.2032,1.3741642086922812e+21,True,2.885744838253791e+21,3.036902901209941e+22
2025-03-03,SERIE_A,Juventus,Verona,H,0.8424,0.1116,1.3,0.0951,1.5184514506049706e+21,True,4.555354351814912e+20,3.0824564447280902e+22
2025-03-04,ENG_CHAMP,Millwall,Bristol City,A,0.5455,0.2026,2.75,0.5,1.5412282223640453e+21,True,2.6971493891370794e+21,3.3521713836417983e+22
2025-03-04,ENG_CHAMP,Hull,Plymouth,H,0.7559,0.1785,1.62,0.2246,1.6760856918208993e+21,True,1.0391731289289577e+21,3.456088696534694e+22
2025-03-04,ENG_CHAMP,Cardiff,Burnley,A,0.7523,0.2551,1.9,0.4295,1.728044348267347e+21,True,1.5552399134406122e+21,3.6116126878787554e+22
2025-03-04,ENG_CHAMP,Preston,Swansea,D,0.5785,0.2823,3.2,0.8511,1.8058063439393779e+21,True,3.9727739566666317e+21,4.008890083545418e+22
2025-03-07,SERIE_A,Cagliari,Genoa,D,0.6001,0.2839,3.0,0.8004,2.0044450417727093e+21,True,4.0088900835454186e+21,4.40977909189996e+22
2025-03-08,EPL,Brentford,Aston Villa,A,0.6338,0.3092,2.9,0.8379,2.20488954594998e+21,True,4.1892901373049616e+21,4.828708105630456e+22
2025-03-08,EPL,Brighton,Fulham,H,0.5564,0.0714,1.95,0.085,1.0804675268051147e+21,True,1.026444150464859e+21,4.9313525206769415e+22
2025-03-08,LIGUE_1,Lille,Montpellier,H,0.8201,0.1404,1.37,0.1236,2.465676260338471e+21,True,9.123002163252345e+20,5.022582542309465e+22
2025-03-08,ENG_CHAMP,Watford,Millwall,A,0.5052,0.2023,3.1,0.566,2.5112912711547324e+21,True,5.273711669424938e+21,5.549953709251958e+22
2025-03-08,LIGUE_1,Rennes,Paris SG,A,0.7403,0.1828,1.7,0.2585,2.774976854625979e+21,True,1.9424837982381854e+21,5.7442020890757766e+22
2025-03-08,ENG_CHAMP,Derby,Blackburn,H,0.5276,0.1806,2.7,0.4245,2.8721010445378886e+21,True,4.882571775714411e+21,6.232459266647217e+22
2025-03-08,ENG_CHAMP,Plymouth,Sheffield Weds,A,0.6263,0.1561,2.0,0.2525,3.116229633323609e+21,True,3.116229633323609e+21,6.544082229979578e+22
2025-03-08,ENG_CHAMP,Sheffield United,Preston,H,0.6368,0.0551,1.62,0.0316,8.328657267862759e+20,True,5.1637675060749114e+20,6.595719905040327e+22
2025-03-08,ENG_CHAMP,Sunderland,Cardiff,H,0.6928,0.0707,1.5,0.0392,1.293795308905306e+21,True,6.46897654452653e+20,6.660409670485593e+22
2025-03-08,LA_LIGA,Valencia,Valladolid,H,0.8222,0.1373,1.38,0.1347,3.3302048352427966e+21,True,1.2654778373922625e+21,6.78695745422482e+22
2025-03-08,LA_LIGA,Celta,Leganes,H,0.7761,0.1624,1.55,0.203,3.39347872711241e+21,True,1.8664132999118256e+21,6.973598784216002e+22
2025-03-08,SERIE_A,Lecce,Milan,A,0.7596,0.2204,1.75,0.3293,3.486799392108001e+21,True,2.615099544081001e+21,7.235108738624102e+22
2025-03-08,ENG_CHAMP,Burnley,Luton,H,0.7049,0.1235,1.62,0.142,3.6175543693120514e+21,True,2.2428837089734723e+21,7.45939710952145e+22
2025-03-08,ENG_CHAMP,West Brom,QPR,H,0.6636,0.1215,1.73,0.148,3.729698554760725e+21,True,2.7226799449753293e+21,7.731665104018983e+22
2025-03-08,ENG_CHAMP,Coventry,Stoke,H,0.6812,0.0683,1.53,0.0423,1.543097318431604e+21,True,8.178415787687502e+20,7.813449261895858e+22
2025-03-09,LIGUE_1,Reims,Auxerre,A,0.625,0.3085,3.0,0.875,3.9067246309479295e+21,True,7.813449261895859e+21,8.594794188085445e+22
2025-03-09,LIGUE_1,Nice,Lyon,A,0.641,0.3704,3.5,1.2435,4.2973970940427224e+21,True,1.0743492735106806e+22,9.669143461596125e+22
2025-03-09,LA_LIGA,Betis,Las Palmas,H,0.7826,0.1181,1.42,0.1113,4.834571730798062e+21,True,2.0305201269351858e+21,9.872195474289644e+22
2025-03-09,LA_LIGA,Sociedad,Sevilla,A,0.6017,0.3303,3.5,1.1061,4.936097737144822e+21,True,1.2340244342862055e+22,1.1106219908575849e+23
2025-03-09,LIGUE_1,Nantes,Strasbourg,A,0.5979,0.2535,2.75,0.6442,5.553109954287925e+21,True,9.717942420003868e+21,1.2078014150576235e+23
2025-03-09,LIGUE_1,Brest,Angers,H,0.7499,0.2024,1.73,0.2973,6.039007075288118e+21,True,4.408475164960326e+21,1.2518861667072268e+23
2025-03-09,SERIE_A,Verona,Bologna,A,0.6278,0.0912,1.75,0.0986,4.1146550388085636e+21,True,3.085991279106423e+21,1.282746079498291e+23
2025-03-09,SERIE_A,Napoli,Fiorentina,H,0.7852,0.1738,1.55,0.2171,6.413730397491456e+21,True,3.527551718620301e+21,1.3180215966844941e+23
2025-03-09,SERIE_A,Empoli,Roma,A,0.653,0.181,2.0,0.306,6.590107983422471e+21,True,6.590107983422471e+21,1.3839226765187188e+23
2025-03-09,LA_LIGA,Ath Bilbao,Mallorca,D,0.6617,0.4053,3.7,1.4482,6.919613382593594e+21,True,1.8682956133002704e+22,1.5707522378487458e+23
2025-03-09,SERIE_A,Juventus,Atalanta,A,0.5164,0.1872,2.88,0.4871,7.85376118924373e+21,True,1.4765071035778212e+22,1.718402948206528e+23
2025-03-09,EPL,Tottenham,Bournemouth,D,0.5053,0.2617,3.9,0.9708,8.592014741032641e+21,True,2.491684274899466e+22,1.9675713756964746e+23
2025-03-09,LA_LIGA,Real Madrid,Vallecano,H,0.8728,0.1376,1.29,0.126,9.837856878482373e+21,True,2.852978494759889e+21,1.9961011606440735e+23
2025-03-10,EPL,West Ham,Newcastle,A,0.6389,0.2086,2.2,0.4056,9.980505803220368e+21,True,1.1976606963864443e+22,2.115867230282718e+23
2025-03-11,ENG_CHAMP,Burnley,West Brom,D,0.5102,0.2203,3.2,0.6325,1.057933615141359e+22,True,2.3274539533109903e+22,2.348612625613817e+23
2025-03-11,ENG_CHAMP,Derby,Coventry,H,0.5986,0.3214,3.4,1.0351,1.1743063128069087e+22,True,2.8183351507365805e+22,2.630446140687475e+23
2025-03-11,ENG_CHAMP,Middlesbrough,QPR,H,0.6792,0.1828,1.9,0.2904,1.3152230703437376e+22,True,1.1837007633093637e+22,2.7488162170184114e+23
2025-03-11,ENG_CHAMP,Sunderland,Preston,D,0.5,0.2446,3.7,0.8501,1.3744081085092059e+22,True,3.7109018929748563e+22,3.119906406315897e+23
2025-03-11,ENG_CHAMP,Sheffield United,Bristol City,D,0.5284,0.2411,3.25,0.7173,1.5599532031579485e+22,True,3.5098947071053843e+22,3.470895877026435e+23
2025-03-12,ENG_CHAMP,Portsmouth,Plymouth,A,0.5407,0.3536,5.0,1.7036,1.7354479385132176e+22,True,6.9417917540528705e+22,4.165075052431722e+23
2025-03-12,ENG_CHAMP,Hull,Oxford,H,0.7374,0.1856,1.7,0.2536,2.0825375262158612e+22,True,1.4577762683511028e+22,4.3108526792668324e+23
2025-03-12,ENG_CHAMP,Leeds,Millwall,H,0.8493,0.1219,1.29,0.0956,2.1554263396334164e+22,True,6.250736384936908e+21,4.373360043116201e+23
2025-03-12,ENG_CHAMP,Watford,Swansea,H,0.5954,0.1871,2.3,0.3693,2.1866800215581006e+22,True,2.8426840280255303e+22,4.6576284459187544e+23
2025-03-14,LA_LIGA,Las Palmas,Alaves,D,0.5234,0.2042,3.0,0.5702,2.3288142229593773e+22,True,4.6576284459187546e+22,5.12339129051063e+23
2025-03-14,ENG_CHAMP,Bristol City,Norwich,H,0.6595,0.2052,2.1,0.385,2.561695645255315e+22,True,2.8178652097808467e+22,5.405177811488714e+23
2025-03-14,SERIE_A,Genoa,Lecce,H,0.6369,0.1931,2.15,0.3694,2.7025889057443573e+22,True,3.1079772416060108e+22,5.7159755356493155e+23
2025-03-15,EPL,Southampton,Wolves,A,0.6757,0.2059,2.0,0.3514,2.8579877678246577e+22,True,2.8579877678246577e+22,6.0017743124317814e+23
2025-03-15,SERIE_A,Monza,Parma,D,0.5434,0.2302,3.0,0.6303,3.0008871562158908e+22,True,6.0017743124317816e+22,6.60195174367496e+23
2025-03-15,SERIE_A,Milan,Como,H,0.6738,0.1475,1.8,0.2128,3.30097587183748e+22,True,2.640780697469984e+22,6.866029813421958e+23
2025-03-15,SERIE_A,Torino,Empoli,H,0.5794,0.0546,1.8,0.043,9.226328748172783e+21,True,7.381062998538226e+21,6.93984044340734e+23
2025-03-15,ENG_CHAMP,Preston,Portsmouth,H,0.5488,0.1123,2.15,0.1799,2.7141099355526136e+22,True,3.1212264258855055e+22,7.251963085995891e+23
2025-03-15,ENG_CHAMP,Plymouth,Derby,A,0.6897,0.3203,2.55,0.7586,3.6259815429979454e+22,True,5.6202713916468145e+22,7.813990225160572e+23
2025-03-15,ENG_CHAMP,QPR,Leeds,D,0.5605,0.3435,4.33,1.4271,3.906995112580286e+22,True,1.3010293724892353e+23,9.115019597649807e+23
2025-03-15,ENG_CHAMP,Millwall,Stoke,H,0.5018,0.0652,2.15,0.0788,1.560709247615139e+22,True,1.7948156347574097e+22,9.294501161125548e+23
2025-03-15,EPL,Everton,West Ham,D,0.5655,0.2698,3.2,0.8097,4.647250580562774e+22,True,1.0223951277238103e+23,1.0316896288849358e+24
2025-03-15,ENG_CHAMP,Swansea,Burnley,A,0.7542,0.3077,2.1,0.5838,5.15844814442468e+22,True,5.674292958867148e+22,1.0884325584736074e+24
2025-03-15,EPL,Ipswich,Nott'm Forest,A,0.6399,0.1648,2.0,0.2799,5.4421627923680375e+22,True,5.4421627923680375e+22,1.1428541863972877e+24
2025-03-15,LIGUE_1,Lens,Rennes,H,0.5798,0.1158,2.05,0.1886,5.131568252134818e+22,True,5.388146664741558e+22,1.1967356530447033e+24
2025-03-15,LIGUE_1,Nantes,Lille,A,0.5619,0.1212,2.15,0.2081,5.414585749397072e+22,False,-5.414585749397072e+22,1.1425897955507326e+24
2025-03-15,LA_LIGA,Villarreal,Real Madrid,A,0.6796,0.2385,2.15,0.4612,5.712948977753663e+22,True,6.5698913244167126e+22,1.2082887087948998e+24
2025-03-15,LA_LIGA,Valladolid,Celta,A,0.7473,0.1775,1.63,0.2181,6.041443543974499e+22,True,3.806109432703934e+22,1.246349803121939e+24
2025-03-15,LA_LIGA,Mallorca,Espanol,H,0.6453,0.1163,1.77,0.1422,5.7543769658778735e+22,True,4.430870263725963e+22,1.2906585057591986e+24
2025-03-15,LIGUE_1,Angers,Monaco,A,0.7685,0.1095,1.42,0.0913,6.453292528795993e+22,True,2.7103828620943167e+22,1.3177623343801418e+24
2025-03-16,EPL,Arsenal,Chelsea,H,0.6505,0.1242,1.8,0.1709,6.58881167190071e+22,True,5.271049337520568e+22,1.3704728277553475e+24
2025-03-16,ENG_CHAMP,Sheffield Weds,Sheffield United,A,0.5321,0.1978,2.8,0.49,6.852364138776738e+22,True,1.2334255449798127e+23,1.493815382253329e+24
2025-03-16,LA_LIGA,Ath Madrid,Barcelona,A,0.6011,0.1702,2.2,0.3224,7.469076911266645e+22,True,8.962892293519975e+22,1.5834443051885286e+24
2025-03-16,LIGUE_1,Lyon,Le Havre,H,0.7816,0.0879,1.36,0.0629,6.9194832461708925e+22,True,2.491013968621522e+22,1.608354444874744e+24
2025-03-16,LA_LIGA,Leganes,Betis,A,0.7669,0.3041,2.05,0.5722,8.04177222437372e+22,True,8.443860835592404e+22,1.692793053230668e+24
2025-03-16,SERIE_A,Atalanta,Inter,A,0.5287,0.1893,2.8,0.4804,8.46396526615334e+22,True,1.523513747907601e+23,1.8451444280214282e+24
2025-03-16,EPL,Leicester,Man United,A,0.7859,0.2676,1.83,0.4382,9.225722140107142e+22,True,7.65734937628893e+22,1.9217179217843174e+24
2025-03-16,LA_LIGA,Vallecano,Sociedad,D,0.6061,0.2904,3.0,0.8183,9.608589608921588e+22,True,1.9217179217843177e+23,2.1138897139627492e+24
2025-03-16,SERIE_A,Venezia,Napoli,D,0.6491,0.4309,4.33,1.8107,1.0569448569813746e+23,True,3.5196263737479775e+23,2.4658523513375467e+24
2025-03-16,LIGUE_1,Strasbourg,Toulouse,H,0.5192,0.0999,2.25,0.1682,8.297154167697929e+22,True,1.037144270962241e+23,2.569566778433771e+24
2025-03-16,SERIE_A,Roma,Cagliari,H,0.6925,0.0823,1.55,0.0735,8.579055394821299e+22,True,4.718480467151715e+22,2.6167515831052884e+24
2025-03-16,SERIE_A,Bologna,Lazio,H,0.5684,0.1704,2.4,0.3641,1.3083757915526442e+23,True,1.831726108173702e+23,2.799924193922659e+24
2025-03-16,LIGUE_1,Montpellier,St Etienne,A,0.5778,0.281,3.2,0.849,1.3999620969613295e+23,True,3.079916613314925e+23,3.107915855254151e+24
2025-03-16,EPL,Fulham,Tottenham,H,0.6071,0.1284,2.0,0.2143,1.5539579276270757e+23,True,1.5539579276270757e+23,3.2633116480168586e+24
2025-03-16,LIGUE_1,Paris SG,Marseille,H,0.8625,0.2097,1.45,0.2507,1.6316558240084295e+23,True,7.342451208037932e+22,3.336736160097238e+24
2025-03-27,LA_LIGA,Barcelona,Osasuna,H,0.9163,0.1856,1.29,0.182,1.668368080048619e+23,True,4.8382674321409955e+22,3.3851188344186475e+24
2025-03-28,LIGUE_1,Strasbourg,Lyon,H,0.5033,0.1527,2.7,0.3589,1.6925594172093238e+23,True,2.8773510092558506e+23,3.6728539353442326e+24
2025-03-28,ENG_CHAMP,Sheffield United,Coventry,H,0.643,0.1865,2.05,0.3181,1.8364269676721164e+23,True,1.928248316055722e+23,3.8656787669498047e+24
2025-03-29,LIGUE_1,Monaco,Nice,H,0.783,0.2815,1.9,0.4877,1.9328393834749024e+23,True,1.739555445127412e+23,4.039634311462546e+24
2025-03-29,SERIE_A,Venezia,Bologna,A,0.7267,0.1862,1.75,0.2717,2.019817155731273e+23,True,1.5148628667984547e+23,4.191120598142391e+24
2025-03-29,ENG_CHAMP,Norwich,West Brom,H,0.5737,0.1451,2.2,0.2621,2.0955602990711957e+23,True,2.5146723588854353e+23,4.4425878340309344e+24
2025-03-29,ENG_CHAMP,Middlesbrough,Oxford,H,0.6985,0.1106,1.6,0.1175,2.175760515637183e+23,True,1.3054563093823101e+23,4.5731334649691656e+24
2025-03-29,ENG_CHAMP,Leeds,Swansea,D,0.5784,0.4226,6.0,2.4703,2.2865667324845828e+23,True,1.1432833662422914e+24,5.716416831211457e+24
2025-03-29,ENG_CHAMP,Burnley,Bristol City,H,0.5988,0.0554,1.73,0.0358,7.016388553114399e+22,True,5.121963643773511e+22,5.767636467649191e+24
2025-03-29,ENG_CHAMP,Hull,Luton,A,0.5086,0.2202,3.25,0.6528,2.883818233824596e+23,True,6.48859102610534e+23,6.416495570259725e+24
2025-03-29,LIGUE_1,Reims,Marseille,H,0.5384,0.3663,5.5,1.961,3.2082477851298624e+23,True,1.443711503308438e+24,7.860207073568164e+24
2025-03-29,SERIE_A,Juventus,Genoa,H,0.8013,0.1805,1.53,0.226,3.930103536784082e+23,True,2.0829548744955638e+23,8.06850256101772e+24
2025-03-29,SERIE_A,Lecce,Roma,A,0.6959,0.1607,1.75,0.2178,4.03425128050886e+23,True,3.025688460381645e+23,8.371071407055885e+24
2025-03-29,ENG_CHAMP,Watford,Plymouth,D,0.5184,0.2782,3.9,1.0219,4.185535703527943e+23,True,1.2138053540231034e+24,9.584876761078988e+24
2025-03-29,ENG_CHAMP,Stoke,QPR,H,0.6548,0.2359,2.25,0.4732,4.7924383805394944e+23,True,5.9905479756743676e+23,1.0183931558646425e+25
2025-03-29,LA_LIGA,Sociedad,Valladolid,H,0.8957,0.1818,1.33,0.1912,5.091965779323213e+23,True,1.6803487071766607e+23,1.0351966429364092e+25
2025-03-30,LA_LIGA,Valencia,Mallorca,H,0.6411,0.2,2.15,0.3784,5.175983214682046e+23,True,5.952380696884353e+23,1.0947204499052528e+25
2025-03-30,LA_LIGA,Barcelona,Girona,H,0.8798,0.1207,1.25,0.0997,5.473602249526264e+23,True,1.368400562381566e+23,1.1084044555290684e+25
2025-03-30,LA_LIGA,Ath Bilbao,Osasuna,D,0.596,0.3694,4.1,1.4437,5.542022277645342e+23,True,1.7180269060700558e+24,1.280207146136074e+25
2025-03-30,LA_LIGA,Getafe,Villarreal,A,0.5871,0.184,2.35,0.3796,6.401035730680371e+23,True,8.641398236418501e+23,1.366621128500259e+25
2025-03-30,LIGUE_1,Angers,Rennes,A,0.7457,0.23,1.82,0.3572,6.833105642501295e+23,True,5.603146626851063e+23,1.4226525947687697e+25
2025-03-30,LIGUE_1,Auxerre,Montpellier,H,0.6022,0.0528,1.69,0.0177,9.141665207959665e+22,True,6.3077489934921684e+22,1.428960343762262e+25
2025-03-30,LIGUE_1,Lille,Lens,H,0.596,0.1247,2.0,0.192,6.860169122700307e+23,True,6.860169122700307e+23,1.497562034989265e+25
2025-03-30,LA_LIGA,Betis,Sevilla,H,0.6001,0.0861,1.83,0.0983,4.432585525202955e+23,True,3.6790459859184535e+23,1.5343524948484496e+25
2025-03-30,SERIE_A,Inter,Udinese,H,0.8508,0.1788,1.4,0.1912,7.671762474242249e+23,True,3.068704989696899e+23,1.5650395447454186e+25
2025-04-01,EPL,Nott'm Forest,Man United,H,0.5429,0.1294,2.3,0.2488,7.487031913981466e+23,True,9.733141488175904e+23,1.6623709596271777e+25
2025-04-01,EPL,Arsenal,Fulham,H,0.8248,0.1809,1.48,0.2206,8.31185479813589e+23,True,3.989690303105227e+23,1.7022678626582298e+25
2025-04-02,EPL,Liverpool,Everton,H,0.7829,0.0895,1.36,0.0648,7.659944418942746e+23,True,2.7575799908193893e+23,1.7298436625664237e+25
2025-04-02,EPL,Man City,Leicester,H,0.8942,0.1068,1.2,0.073,8.64921831283212e+23,True,1.7298436625664235e+23,1.747142099192088e+25
2025-04-02,ENG_CHAMP,Derby,Preston,H,0.6864,0.2654,2.25,0.5445,8.73571049596044e+23,True,1.091963811995055e+24,1.8563384803915937e+25
2025-04-02,EPL,Newcastle,Brentford,H,0.6357,0.0853,1.73,0.0998,6.341938067984098e+23,True,4.6296147896283916e+23,1.9026346282878777e+25
2025-04-03,EPL,Chelsea,Tottenham,H,0.7439,0.167,1.65,0.2274,9.513173141439389e+23,True,6.183562541935602e+23,1.9644702537072337e+25
2025-04-04,SERIE_A,Genoa,Udinese,H,0.6503,0.2614,2.45,0.5933,9.822351268536169e+23,True,1.4242409339377447e+24,2.1068943471010084e+25
2025-04-05,LIGUE_1,Lyon,Lille,H,0.5781,0.1472,2.2,0.2718,1.0534471735505043e+24,True,1.2641366082606053e+24,2.2333080079270688e+25
2025-04-05,ENG_CHAMP,Plymouth,Norwich,H,0.6652,0.4482,4.33,1.8804,1.1166540039635344e+24,True,3.7184578331985697e+24,2.6051537912469256e+25
2025-04-05,ENG_CHAMP,Preston,Stoke,D,0.6443,0.3558,3.25,1.0939,1.3025768956234627e+24,True,2.930798015152791e+24,2.8982335927622047e+25
2025-04-05,ENG_CHAMP,Coventry,Burnley,A,0.7336,0.3355,2.38,0.746,1.4491167963811025e+24,True,1.9997811790059213e+24,3.098211710662797e+25
2025-04-05,ENG_CHAMP,Oxford,Sheffield United,H,0.5562,0.3338,4.2,1.3362,1.5491058553313985e+24,True,4.957138737060475e+24,3.5939255843688445e+25
2025-04-05,SERIE_A,Parma,Inter,D,0.6368,0.4255,4.5,1.8654,1.7969627921844223e+24,True,6.289369772645478e+24,4.222862561633392e+25
2025-04-05,ENG_CHAMP,Millwall,Portsmouth,H,0.6304,0.2296,2.35,0.4813,2.1114312808166963e+24,True,2.85043222910254e+24,4.507905784543646e+25
2025-04-05,ENG_CHAMP,Bristol City,Watford,H,0.6698,0.1475,1.8,0.2057,2.253952892271823e+24,True,1.8031623138174586e+24,4.688222015925392e+25
2025-04-05,SERIE_A,Monza,Como,A,0.7793,0.2198,1.7,0.3247,2.344111007962696e+24,True,1.6408777055738872e+24,4.85230978648278e+25
2025-04-05,ENG_CHAMP,Luton,Leeds,D,0.7397,0.5095,4.1,2.033,2.42615489324139e+24,True,7.521080169048308e+24,5.604417803387611e+25
2025-04-05,EPL,Everton,Arsenal,D,0.7483,0.4606,3.25,1.432,2.802208901693806e+24,True,6.304970028811063e+24,6.234914806268717e+25
2025-04-05,EPL,Ipswich,Wolves,A,0.5307,0.1714,2.63,0.3958,3.1174574031343585e+24,True,5.081455567109004e+24,6.743060362979617e+25
2025-04-05,EPL,Aston Villa,Nott'm Forest,H,0.6095,0.1261,1.95,0.1885,3.3452818978382713e+24,True,3.1780178029463574e+24,7.060862143274252e+25
2025-04-06,LA_LIGA,Sevilla,Ath Madrid,A,0.6631,0.2314,2.2,0.4589,3.5304310716371265e+24,True,4.2365172859645525e+24,7.484513871870708e+25
2025-04-06,EPL,Tottenham,Southampton,H,0.7939,0.1104,1.38,0.0955,3.7422569359353543e+24,True,1.422057635655434e+24,7.626719635436251e+25
2025-04-06,EPL,Brentford,Chelsea,D,0.5356,0.2724,3.6,0.9282,3.8133598177181255e+24,True,9.914735526067128e+24,8.618193188042964e+25
2025-04-06,LIGUE_1,Montpellier,Le Havre,A,0.5933,0.2781,3.0,0.7798,4.309096594021482e+24,True,8.618193188042964e+24,9.48001250684726e+25
2025-04-06,SERIE_A,Torino,Verona,D,0.5047,0.2095,3.2,0.6151,4.74000625342363e+24,True,1.0428013757531987e+25,1.0522813882600458e+26
2025-04-06,LA_LIGA,Valladolid,Getafe,A,0.6483,0.1515,1.9,0.2318,5.261406941300229e+24,True,4.7352662471702053e+24,1.099634050731748e+26
2025-04-06,SERIE_A,Empoli,Cagliari,D,0.6082,0.2949,3.0,0.8246,5.49817025365874e+24,True,1.099634050731748e+25,1.2095974558049227e+26
2025-04-06,LIGUE_1,Marseille,Toulouse,H,0.6876,0.1469,1.75,0.2033,6.047987279024614e+24,True,4.5359904592684605e+24,1.2549573603976074e+26
2025-04-06,LIGUE_1,Reims,Strasbourg,A,0.6521,0.2114,2.15,0.402,6.274786801988038e+24,True,7.216004822286243e+24,1.3271174086204697e+26
2025-04-06,LIGUE_1,Lens,St Etienne,H,0.6745,0.0634,1.55,0.0454,2.739270740593934e+24,True,1.5065989073266638e+24,1.3421833976937364e+26
2025-04-06,SERIE_A,Roma,Juventus,D,0.7265,0.421,3.1,1.2522,6.710916988468683e+24,True,1.4092925675784235e+25,1.4831126544515787e+26
2025-04-07,SERIE_A,Bologna,Napoli,D,0.6788,0.3609,3.0,1.0365,7.415563272257893e+24,True,1.4831126544515787e+25,1.6314239198967366e+26
2025-04-07,EPL,Leicester,Newcastle,A,0.8276,0.1948,1.48,0.2249,8.157119599483683e+24,True,3.915417407752168e+24,1.6705780939742584e+26
2025-04-08,ENG_CHAMP,Derby,Burnley,D,0.6977,0.4199,3.3,1.3025,8.352890469871292e+24,True,1.921164808070397e+25,1.862694574781298e+26
2025-04-08,ENG_CHAMP,Preston,Cardiff,D,0.5634,0.2772,3.3,0.8593,9.313472873906491e+24,True,2.1420987609984927e+25,2.0769044508811475e+26
2025-04-08,ENG_CHAMP,Sheffield United,Millwall,A,0.5852,0.4079,5.25,2.0724,1.038452225440574e+25,True,4.413421958122439e+25,2.5182466466933913e+26
2025-04-08,ENG_CHAMP,Middlesbrough,Leeds,A,0.7641,0.2083,1.67,0.2761,1.2591233233466958e+25,True,8.436126266422861e+24,2.60260790935762e+26
2025-04-08,ENG_CHAMP,Stoke,Luton,D,0.5438,0.256,3.25,0.7674,1.3013039546788101e+25,True,2.9279338980273226e+25,2.895401299160352e+26
2025-04-09,ENG_CHAMP,Swansea,Plymouth,H,0.681,0.0966,1.58,0.076,9.483836763178686e+24,True,5.500625322643639e+24,2.9504075523867887e+26
2025-04-09,ENG_CHAMP,Oxford,QPR,A,0.5495,0.2156,2.8,0.5387,1.4752037761933944e+25,True,2.6553667971481095e+25,3.2159442321016e+26
2025-04-09,ENG_CHAMP,Coventry,Portsmouth,H,0.6857,0.1097,1.62,0.1108,1.43740079378489e+25,True,8.911884921466319e+24,3.305063081316263e+26
2025-04-11,LIGUE_1,Lens,Reims,A,0.5407,0.3894,6.25,2.3793,1.6525315406581316e+25,True,8.67579058845519e+25,4.172642140161782e+26
2025-04-11,ENG_CHAMP,Burnley,Norwich,H,0.7359,0.1481,1.6,0.1775,2.086321070080891e+25,True,1.2517926420485349e+25,4.297821404366636e+26
2025-04-11,SERIE_A,Udinese,Milan,A,0.7351,0.2371,1.91,0.4041,2.148910702183318e+25,True,1.9555087389868194e+25,4.493372278265318e+26
2025-04-12,ENG_CHAMP,Portsmouth,Derby,D,0.5152,0.2236,3.25,0.6746,2.246686139132659e+25,True,5.0550438130484825e+25,4.998876659570166e+26
2025-04-12,LA_LIGA,Leganes,Barcelona,A,0.8987,0.1686,1.3,0.1683,2.4994383297850833e+25,True,7.498314989355251e+24,5.0738598094637186e+26
2025-04-12,ENG_CHAMP,Plymouth,Sheffield United,H,0.5136,0.3348,5.25,1.6963,2.5369299047318595e+25,True,1.0781952095110403e+26,6.152055018974759e+26
2025-04-12,ENG_CHAMP,Sheffield Weds,Oxford,A,0.5448,0.3742,5.5,1.9963,3.0760275094873798e+25,True,1.3842123792693209e+26,7.53626739824408e+26
2025-04-12,LA_LIGA,Sociedad,Mallorca,A,0.6241,0.4505,5.5,2.4324,3.76813369912204e+25,True,1.695660164604918e+26,9.231927562848997e+26
